concept_id	concept_name	domain_id	vocabulary_id	concept_class_id	standard_concept	concept_code	valid_start_date	valid_end_date	invalid_reason
2109951		Procedure	CPT4	CPT4		54400	19700101	20991231	
2109952		Procedure	CPT4	CPT4		54401	19700101	20991231	
2109953		Procedure	CPT4	CPT4	S	54402	19700101	20130508	
2109954		Procedure	CPT4	CPT4	S	54405	19700101	20991231	
2109955		Procedure	CPT4	CPT4	S	54406	19700101	20991231	
2109956		Procedure	CPT4	CPT4	S	54407	19700101	20130508	
2109957		Procedure	CPT4	CPT4	S	54408	19700101	20991231	
2109958		Procedure	CPT4	CPT4	S	54409	19700101	20130508	
2109959		Procedure	CPT4	CPT4	S	54410	19700101	20991231	
2109960		Procedure	CPT4	CPT4	S	54411	19700101	20991231	
2109961		Procedure	CPT4	CPT4		54415	19700101	20991231	
2109962		Procedure	CPT4	CPT4	S	54416	19700101	20991231	
2109963		Procedure	CPT4	CPT4	S	54417	19700101	20991231	
2109964		Procedure	CPT4	CPT4		54420	19700101	20991231	
2109965		Procedure	CPT4	CPT4		54430	19700101	20991231	
2109966		Procedure	CPT4	CPT4	S	54435	19700101	20991231	
42628061		Procedure	CPT4	CPT4	S	54437	20160501	20991231	
42628612		Procedure	CPT4	CPT4	S	54438	20160501	20991231	
2109967		Procedure	CPT4	CPT4	S	54440	19700101	20991231	
2109968		Procedure	CPT4	CPT4	S	54450	19700101	20991231	
2109969		Procedure	CPT4	CPT4	S	54500	19700101	20991231	
2109970		Procedure	CPT4	CPT4		54505	19700101	20991231	
2109971		Procedure	CPT4	CPT4	S	54510	19700101	20130508	
2109972		Procedure	CPT4	CPT4	S	54512	19700101	20991231	
2109973		Procedure	CPT4	CPT4	S	54520	19700101	20991231	
2109974		Procedure	CPT4	CPT4	S	54522	19700101	20991231	
2109975		Procedure	CPT4	CPT4	S	54530	19700101	20991231	
2109976		Procedure	CPT4	CPT4	S	54535	19700101	20991231	
2109977		Procedure	CPT4	CPT4	S	54550	19700101	20991231	
2109978		Procedure	CPT4	CPT4	S	54560	19700101	20991231	
2109979		Procedure	CPT4	CPT4		54600	19700101	20991231	
2109980		Procedure	CPT4	CPT4	S	54620	19700101	20991231	
2109981		Procedure	CPT4	CPT4	S	54640	19700101	20991231	
2109982		Procedure	CPT4	CPT4	S	54650	19700101	20991231	
2109983		Procedure	CPT4	CPT4		54660	19700101	20991231	
2109984		Procedure	CPT4	CPT4	S	54670	19700101	20991231	
2109985		Procedure	CPT4	CPT4		54680	19700101	20991231	
2109986		Procedure	CPT4	CPT4	S	54690	19700101	20991231	
2109987		Procedure	CPT4	CPT4	S	54692	19700101	20991231	
2109988		Procedure	CPT4	CPT4	S	54699	19700101	20991231	
2109989		Procedure	CPT4	CPT4	S	54700	19700101	20991231	
2109990		Procedure	CPT4	CPT4	S	54800	19700101	20991231	
42736818		Procedure	CPT4	CPT4		54820	19700101	20160311	
2109992		Procedure	CPT4	CPT4		54830	19700101	20991231	
2109993		Procedure	CPT4	CPT4		54840	19700101	20991231	
2109994		Procedure	CPT4	CPT4	S	54860	19700101	20991231	
2109995		Procedure	CPT4	CPT4		54861	19700101	20991231	
2109996		Procedure	CPT4	CPT4	S	54865	20070703	20991231	
2109997		Procedure	CPT4	CPT4	S	54900	19700101	20991231	
2109998		Procedure	CPT4	CPT4		54901	19700101	20991231	
42739584		Observation	CPT4	CPT4 Modifier	S	55	19700101	20991231	
2110000		Procedure	CPT4	CPT4		55000	19700101	20991231	
2110001		Procedure	CPT4	CPT4	S	55040	19700101	20991231	
2110002		Procedure	CPT4	CPT4		55041	19700101	20991231	
2110003		Procedure	CPT4	CPT4	S	55060	19700101	20991231	
2110004		Procedure	CPT4	CPT4		55100	19700101	20991231	
2110005		Procedure	CPT4	CPT4		55110	19700101	20991231	
2110006		Procedure	CPT4	CPT4		55120	19700101	20991231	
2110007		Procedure	CPT4	CPT4		55150	19700101	20991231	
2110008		Procedure	CPT4	CPT4		55175	19700101	20991231	
2110009		Procedure	CPT4	CPT4		55180	19700101	20991231	
2110010		Procedure	CPT4	CPT4	S	55200	19700101	20991231	
2110011		Procedure	CPT4	CPT4		55250	19700101	20991231	
2110012		Procedure	CPT4	CPT4	S	55300	19700101	20991231	
2110013		Procedure	CPT4	CPT4		55400	19700101	20991231	
2110014		Procedure	CPT4	CPT4	S	55450	19700101	20180506	
2110015		Procedure	CPT4	CPT4	S	55500	19700101	20991231	
2110016		Procedure	CPT4	CPT4		55520	19700101	20991231	
2110017		Procedure	CPT4	CPT4	S	55530	19700101	20991231	
2110018		Procedure	CPT4	CPT4	S	55535	19700101	20991231	
2110019		Procedure	CPT4	CPT4	S	55540	19700101	20991231	
2110020		Procedure	CPT4	CPT4	S	55550	19700101	20991231	
2110021		Procedure	CPT4	CPT4	S	55559	19700101	20991231	
2110022		Procedure	CPT4	CPT4		55600	19700101	20991231	
2110023		Procedure	CPT4	CPT4		55605	19700101	20991231	
2110024		Procedure	CPT4	CPT4		55650	19700101	20991231	
2110025		Procedure	CPT4	CPT4		55680	19700101	20991231	
2110026		Procedure	CPT4	CPT4	S	55700	19700101	20991231	
2110027		Procedure	CPT4	CPT4	S	55705	19700101	20991231	
2110028		Procedure	CPT4	CPT4	S	55706	20090406	20991231	
2110029		Procedure	CPT4	CPT4	S	55720	19700101	20991231	
2110030		Procedure	CPT4	CPT4		55725	19700101	20991231	
2110031		Procedure	CPT4	CPT4		55801	19700101	20991231	
2110032		Procedure	CPT4	CPT4		55810	19700101	20991231	
2110033		Procedure	CPT4	CPT4		55812	19700101	20991231	
2110034		Procedure	CPT4	CPT4		55815	19700101	20991231	
2110035		Procedure	CPT4	CPT4	S	55821	19700101	20991231	
2110036		Procedure	CPT4	CPT4	S	55831	19700101	20991231	
2110037		Procedure	CPT4	CPT4		55840	19700101	20991231	
2110038		Procedure	CPT4	CPT4	S	55842	19700101	20991231	
2110039		Procedure	CPT4	CPT4	S	55845	19700101	20991231	
42736837		Procedure	CPT4	CPT4		55859	19700101	20160311	
2110041		Procedure	CPT4	CPT4	S	55860	19700101	20991231	
2110042		Procedure	CPT4	CPT4	S	55862	19700101	20991231	
2110043		Procedure	CPT4	CPT4	S	55865	19700101	20991231	
2110044		Procedure	CPT4	CPT4	S	55866	20030331	20991231	
1552279		Procedure	CPT4	CPT4	S	55867	20230501	20991231	
2110045		Procedure	CPT4	CPT4		55870	19700101	20991231	
2110046		Procedure	CPT4	CPT4	S	55873	19700101	20991231	
725064		Procedure	CPT4	CPT4	S	55874	20180501	20991231	
2110047		Procedure	CPT4	CPT4	S	55875	20070703	20991231	
2110048		Procedure	CPT4	CPT4	S	55876	20070703	20991231	
759648		Procedure	CPT4	CPT4	S	55880	20210503	20991231	
2110049		Procedure	CPT4	CPT4	S	55899	19700101	20991231	
2110050		Procedure	CPT4	CPT4	S	55920	20080401	20991231	
2110051		Procedure	CPT4	CPT4		55970	19700101	20991231	
2110052		Procedure	CPT4	CPT4		55980	19700101	20991231	
42739585		Observation	CPT4	CPT4 Modifier	S	56	19700101	20991231	
2722198		Procedure	CPT4	CPT4	S	56300	19700101	20130508	
2722199		Procedure	CPT4	CPT4	S	56301	19700101	20130508	
2722200		Procedure	CPT4	CPT4	S	56302	19700101	20130508	
2722201		Procedure	CPT4	CPT4	S	56303	19700101	20130508	
2722202		Procedure	CPT4	CPT4	S	56304	19700101	20130508	
2722203		Procedure	CPT4	CPT4		56305	19700101	20160311	
2722204		Procedure	CPT4	CPT4	S	56306	19700101	20130508	
2722205		Procedure	CPT4	CPT4	S	56307	19700101	20130508	
2722206		Procedure	CPT4	CPT4	S	56308	19700101	20130508	
2722207		Procedure	CPT4	CPT4	S	56309	19700101	20130508	
2722208		Procedure	CPT4	CPT4	S	56310	19700101	20130508	
2722209		Procedure	CPT4	CPT4	S	56313	19700101	20130508	
2722210		Procedure	CPT4	CPT4		56315	19700101	20130508	
2722211		Procedure	CPT4	CPT4	S	56316	19700101	20130508	
2722212		Procedure	CPT4	CPT4	S	56317	19700101	20130508	
2722213		Procedure	CPT4	CPT4	S	56324	19700101	20130508	
2722214		Procedure	CPT4	CPT4	S	56340	19700101	20130508	
2722215		Procedure	CPT4	CPT4	S	56341	19700101	20130508	
2722216		Procedure	CPT4	CPT4	S	56342	19700101	20130508	
2722217		Procedure	CPT4	CPT4	S	56343	19700101	20130508	
2722218		Procedure	CPT4	CPT4	S	56344	19700101	20130508	
2722219		Procedure	CPT4	CPT4	S	56345	19700101	20130508	
2722220		Procedure	CPT4	CPT4	S	56349	19700101	20130508	
2722221		Procedure	CPT4	CPT4	S	56350	19700101	20130508	
2722222		Procedure	CPT4	CPT4	S	56351	19700101	20130508	
2722223		Procedure	CPT4	CPT4	S	56352	19700101	20130508	
2722224		Procedure	CPT4	CPT4	S	56353	19700101	20130508	
2722225		Procedure	CPT4	CPT4	S	56354	19700101	20130508	
2722226		Procedure	CPT4	CPT4	S	56355	19700101	20130508	
2722227		Procedure	CPT4	CPT4	S	56356	19700101	20130508	
2722228		Procedure	CPT4	CPT4	S	56363	19700101	20130508	
2722229		Procedure	CPT4	CPT4	S	56399	19700101	20130508	
2110054		Procedure	CPT4	CPT4	S	56405	19700101	20991231	
2110055		Procedure	CPT4	CPT4	S	56420	19700101	20991231	
2110056		Procedure	CPT4	CPT4		56440	19700101	20991231	
2110057		Procedure	CPT4	CPT4	S	56441	19700101	20991231	
2110058		Procedure	CPT4	CPT4	S	56442	20070703	20991231	
2110059		Procedure	CPT4	CPT4		56501	19700101	20991231	
2110060		Procedure	CPT4	CPT4		56515	19700101	20991231	
2110061		Procedure	CPT4	CPT4	S	56605	19700101	20991231	
2110062		Procedure	CPT4	CPT4	S	56606	19700101	20991231	
2110063		Procedure	CPT4	CPT4	S	56620	19700101	20991231	
2110064		Procedure	CPT4	CPT4	S	56625	19700101	20991231	
2110065		Procedure	CPT4	CPT4	S	56630	19700101	20991231	
2110066		Procedure	CPT4	CPT4	S	56631	19700101	20991231	
2110067		Procedure	CPT4	CPT4	S	56632	19700101	20991231	
2110068		Procedure	CPT4	CPT4		56633	19700101	20991231	
2110069		Procedure	CPT4	CPT4	S	56634	19700101	20991231	
2110070		Procedure	CPT4	CPT4	S	56637	19700101	20991231	
2110071		Procedure	CPT4	CPT4	S	56640	19700101	20991231	
2110072		Procedure	CPT4	CPT4	S	56700	19700101	20991231	
42736874		Procedure	CPT4	CPT4		56720	19700101	20160311	
2110074		Procedure	CPT4	CPT4	S	56740	19700101	20991231	
2110075		Procedure	CPT4	CPT4		56800	19700101	20991231	
2110076		Procedure	CPT4	CPT4	S	56805	19700101	20991231	
2110077		Procedure	CPT4	CPT4	S	56810	19700101	20991231	
2110078		Procedure	CPT4	CPT4		56820	20030331	20991231	
2110079		Procedure	CPT4	CPT4	S	56821	20030331	20991231	
42739586		Observation	CPT4	CPT4 Modifier	S	57	19700101	20991231	
2110081		Procedure	CPT4	CPT4		57000	19700101	20991231	
2110082		Procedure	CPT4	CPT4		57010	19700101	20991231	
2110083		Procedure	CPT4	CPT4		57020	19700101	20991231	
2110084		Procedure	CPT4	CPT4	S	57022	19700101	20991231	
2110085		Procedure	CPT4	CPT4	S	57023	19700101	20991231	
2110086		Procedure	CPT4	CPT4	S	57061	19700101	20991231	
2110087		Procedure	CPT4	CPT4		57065	19700101	20991231	
2110088		Procedure	CPT4	CPT4		57100	19700101	20991231	
2110089		Procedure	CPT4	CPT4	S	57105	19700101	20991231	
2110090		Procedure	CPT4	CPT4		57106	19700101	20991231	
2110091		Procedure	CPT4	CPT4	S	57107	19700101	20991231	
2722230		Procedure	CPT4	CPT4	S	57108	19700101	20130508	
2110092		Procedure	CPT4	CPT4	S	57109	19700101	20991231	
2110093		Procedure	CPT4	CPT4		57110	19700101	20991231	
2110094		Procedure	CPT4	CPT4	S	57111	19700101	20991231	
2110095		Procedure	CPT4	CPT4	S	57112	19700101	20201231	
2110096		Procedure	CPT4	CPT4		57120	19700101	20991231	
2110097		Procedure	CPT4	CPT4		57130	19700101	20991231	
2110098		Procedure	CPT4	CPT4	S	57135	19700101	20991231	
2110099		Procedure	CPT4	CPT4	S	57150	19700101	20991231	
2110100		Procedure	CPT4	CPT4	S	57155	19700101	20991231	
40757145		Procedure	CPT4	CPT4	S	57156	20110505	20991231	
2110101		Procedure	CPT4	CPT4	S	57160	19700101	20991231	
2110102		Procedure	CPT4	CPT4	S	57170	19700101	20991231	
2110103		Procedure	CPT4	CPT4	S	57180	19700101	20991231	
2110104		Procedure	CPT4	CPT4	S	57200	19700101	20991231	
2110105		Procedure	CPT4	CPT4	S	57210	19700101	20991231	
2110106		Procedure	CPT4	CPT4		57220	19700101	20991231	
2110107		Procedure	CPT4	CPT4		57230	19700101	20991231	
2110108		Procedure	CPT4	CPT4	S	57240	19700101	20991231	
2110109		Procedure	CPT4	CPT4		57250	19700101	20991231	
2110110		Procedure	CPT4	CPT4		57260	19700101	20991231	
2110111		Procedure	CPT4	CPT4	S	57265	19700101	20991231	
2110112		Procedure	CPT4	CPT4	S	57267	20050119	20991231	
2110113		Procedure	CPT4	CPT4		57268	19700101	20991231	
2110114		Procedure	CPT4	CPT4		57270	19700101	20991231	
2110115		Procedure	CPT4	CPT4		57280	19700101	20991231	
2110116		Procedure	CPT4	CPT4	S	57282	19700101	20991231	
2110117		Procedure	CPT4	CPT4	S	57283	20050119	20991231	
2110118		Procedure	CPT4	CPT4	S	57284	19700101	20991231	
2110119		Procedure	CPT4	CPT4		57285	20080401	20991231	
2110120		Procedure	CPT4	CPT4	S	57287	19700101	20991231	
2110121		Procedure	CPT4	CPT4		57288	19700101	20991231	
2110122		Procedure	CPT4	CPT4		57289	19700101	20991231	
2110123		Procedure	CPT4	CPT4	S	57291	19700101	20991231	
2110124		Procedure	CPT4	CPT4		57292	19700101	20991231	
2110125		Procedure	CPT4	CPT4	S	57295	20060213	20991231	
2110126		Procedure	CPT4	CPT4	S	57296	20070703	20991231	
2110127		Procedure	CPT4	CPT4	S	57300	19700101	20991231	
2110128		Procedure	CPT4	CPT4		57305	19700101	20991231	
2110129		Procedure	CPT4	CPT4	S	57307	19700101	20991231	
2110130		Procedure	CPT4	CPT4	S	57308	19700101	20991231	
2110131		Procedure	CPT4	CPT4		57310	19700101	20991231	
2110132		Procedure	CPT4	CPT4	S	57311	19700101	20991231	
2110133		Procedure	CPT4	CPT4		57320	19700101	20991231	
2110134		Procedure	CPT4	CPT4		57330	19700101	20991231	
2110135		Procedure	CPT4	CPT4	S	57335	19700101	20991231	
2110136		Procedure	CPT4	CPT4		57400	19700101	20991231	
2110137		Procedure	CPT4	CPT4		57410	19700101	20991231	
2110138		Procedure	CPT4	CPT4	S	57415	19700101	20991231	
2110139		Procedure	CPT4	CPT4	S	57420	20030331	20991231	
2110140		Procedure	CPT4	CPT4	S	57421	20030331	20991231	
2110141		Procedure	CPT4	CPT4	S	57423	20080401	20991231	
2110142		Procedure	CPT4	CPT4	S	57425	20040331	20991231	
40757024		Procedure	CPT4	CPT4	S	57426	20100403	20991231	
2110143		Procedure	CPT4	CPT4	S	57452	19700101	20991231	
2110144		Procedure	CPT4	CPT4	S	57454	19700101	20991231	
2110145		Procedure	CPT4	CPT4	S	57455	20030331	20991231	
2110146		Procedure	CPT4	CPT4	S	57456	20030331	20991231	
2110147		Procedure	CPT4	CPT4	S	57460	19700101	20991231	
2110148		Procedure	CPT4	CPT4	S	57461	20030331	20991231	
759649		Procedure	CPT4	CPT4	S	57465	20210503	20991231	
2110149		Procedure	CPT4	CPT4	S	57500	19700101	20991231	
2110150		Procedure	CPT4	CPT4		57505	19700101	20991231	
2110151		Procedure	CPT4	CPT4	S	57510	19700101	20991231	
2110152		Procedure	CPT4	CPT4	S	57511	19700101	20991231	
2110153		Procedure	CPT4	CPT4		57513	19700101	20991231	
2110154		Procedure	CPT4	CPT4	S	57520	19700101	20991231	
2110155		Procedure	CPT4	CPT4	S	57522	19700101	20991231	
2110156		Procedure	CPT4	CPT4		57530	19700101	20991231	
2110157		Procedure	CPT4	CPT4		57531	19700101	20991231	
2110158		Procedure	CPT4	CPT4		57540	19700101	20991231	
2110159		Procedure	CPT4	CPT4	S	57545	19700101	20991231	
2110160		Procedure	CPT4	CPT4		57550	19700101	20991231	
2110161		Procedure	CPT4	CPT4	S	57555	19700101	20991231	
2110162		Procedure	CPT4	CPT4	S	57556	19700101	20991231	
2110163		Procedure	CPT4	CPT4		57558	20070703	20991231	
2110164		Procedure	CPT4	CPT4	S	57700	19700101	20991231	
2110165		Procedure	CPT4	CPT4	S	57720	19700101	20991231	
2110166		Procedure	CPT4	CPT4	S	57800	19700101	20991231	
42733496		Procedure	CPT4	CPT4		57820	19700101	20160311	
42739587		Procedure	CPT4	CPT4 Modifier	S	58	19700101	20991231	
2110169		Procedure	CPT4	CPT4	S	58100	19700101	20991231	
2110170		Procedure	CPT4	CPT4	S	58110	20060213	20991231	
2110171		Procedure	CPT4	CPT4	S	58120	19700101	20991231	
2110172		Procedure	CPT4	CPT4	S	58140	19700101	20991231	
2110173		Procedure	CPT4	CPT4	S	58145	19700101	20991231	
2110174		Procedure	CPT4	CPT4	S	58146	20030331	20991231	
2110175		Procedure	CPT4	CPT4		58150	19700101	20991231	
2110176		Procedure	CPT4	CPT4	S	58152	19700101	20991231	
2110177		Procedure	CPT4	CPT4		58180	19700101	20991231	
2110178		Procedure	CPT4	CPT4	S	58200	19700101	20991231	
2110179		Procedure	CPT4	CPT4	S	58210	19700101	20991231	
2110180		Procedure	CPT4	CPT4	S	58240	19700101	20991231	
2110181		Procedure	CPT4	CPT4	S	58260	19700101	20991231	
2110182		Procedure	CPT4	CPT4	S	58262	19700101	20991231	
2110183		Procedure	CPT4	CPT4	S	58263	19700101	20991231	
2110184		Procedure	CPT4	CPT4	S	58267	19700101	20991231	
2110185		Procedure	CPT4	CPT4	S	58270	19700101	20991231	
2110186		Procedure	CPT4	CPT4		58275	19700101	20991231	
2110187		Procedure	CPT4	CPT4	S	58280	19700101	20991231	
2110188		Procedure	CPT4	CPT4		58285	19700101	20991231	
2110189		Procedure	CPT4	CPT4	S	58290	20030331	20991231	
2110190		Procedure	CPT4	CPT4	S	58291	20030331	20991231	
2110191		Procedure	CPT4	CPT4	S	58292	20030331	20991231	
2110192		Procedure	CPT4	CPT4	S	58293	20030331	20201231	
2110193		Procedure	CPT4	CPT4	S	58294	20030331	20991231	
2110194		Procedure	CPT4	CPT4		58300	19700101	20991231	
2110195		Procedure	CPT4	CPT4		58301	19700101	20991231	
2110196		Procedure	CPT4	CPT4		58321	19700101	20991231	
2110197		Procedure	CPT4	CPT4		58322	19700101	20991231	
2110198		Procedure	CPT4	CPT4	S	58323	19700101	20991231	
2110199		Procedure	CPT4	CPT4	S	58340	19700101	20991231	
2110200		Procedure	CPT4	CPT4	S	58345	19700101	20991231	
2110201		Procedure	CPT4	CPT4	S	58346	19700101	20991231	
2110202		Procedure	CPT4	CPT4	S	58350	19700101	20991231	
2110203		Procedure	CPT4	CPT4	S	58353	19700101	20991231	
2110204		Procedure	CPT4	CPT4	S	58356	20050119	20991231	
2110205		Procedure	CPT4	CPT4	S	58400	19700101	20991231	
2110206		Procedure	CPT4	CPT4	S	58410	19700101	20991231	
2110207		Procedure	CPT4	CPT4	S	58520	19700101	20991231	
2110208		Procedure	CPT4	CPT4	S	58540	19700101	20991231	
2110209		Procedure	CPT4	CPT4	S	58541	20070703	20991231	
2110210		Procedure	CPT4	CPT4	S	58542	20070703	20991231	
2110211		Procedure	CPT4	CPT4	S	58543	20070703	20991231	
2110212		Procedure	CPT4	CPT4	S	58544	20070703	20991231	
2110213		Procedure	CPT4	CPT4	S	58545	20030331	20991231	
2110214		Procedure	CPT4	CPT4	S	58546	20030331	20991231	
2110215		Procedure	CPT4	CPT4	S	58548	20070703	20991231	
2110216		Procedure	CPT4	CPT4	S	58550	19700101	20991231	
42739613		Procedure	CPT4	CPT4	S	58551	19700101	20030331	
2110218		Procedure	CPT4	CPT4	S	58552	20030331	20991231	
2110219		Procedure	CPT4	CPT4	S	58553	20030331	20991231	
2110220		Procedure	CPT4	CPT4	S	58554	20030331	20991231	
2110221		Procedure	CPT4	CPT4		58555	19700101	20991231	
2110222		Procedure	CPT4	CPT4	S	58558	19700101	20991231	
2110223		Procedure	CPT4	CPT4		58559	19700101	20991231	
2110224		Procedure	CPT4	CPT4	S	58560	19700101	20991231	
2110225		Procedure	CPT4	CPT4	S	58561	19700101	20991231	
2110226		Procedure	CPT4	CPT4	S	58562	19700101	20991231	
2110227		Procedure	CPT4	CPT4	S	58563	19700101	20991231	
2110228		Procedure	CPT4	CPT4	S	58565	20050119	20991231	
2110229		Procedure	CPT4	CPT4	S	58570	20080401	20991231	
2110230		Procedure	CPT4	CPT4	S	58571	20080401	20991231	
2110231		Procedure	CPT4	CPT4	S	58572	20080401	20991231	
2110232		Procedure	CPT4	CPT4	S	58573	20080401	20991231	
725065		Procedure	CPT4	CPT4	S	58575	20180501	20991231	
2110233		Procedure	CPT4	CPT4	S	58578	19700101	20991231	
2110234		Procedure	CPT4	CPT4	S	58579	19700101	20991231	
2110235		Procedure	CPT4	CPT4	S	58600	19700101	20991231	
2110236		Procedure	CPT4	CPT4	S	58605	19700101	20991231	
2110237		Procedure	CPT4	CPT4	S	58611	19700101	20991231	
2110238		Procedure	CPT4	CPT4	S	58615	19700101	20991231	
2110239		Procedure	CPT4	CPT4		58660	19700101	20991231	
2110240		Procedure	CPT4	CPT4		58661	19700101	20991231	
2110241		Procedure	CPT4	CPT4	S	58662	19700101	20991231	
2110242		Procedure	CPT4	CPT4		58670	19700101	20991231	
2110243		Procedure	CPT4	CPT4		58671	19700101	20991231	
2110244		Procedure	CPT4	CPT4	S	58672	19700101	20991231	
2110245		Procedure	CPT4	CPT4	S	58673	19700101	20991231	
42628683		Procedure	CPT4	CPT4	S	58674	20170501	20991231	
2110246		Procedure	CPT4	CPT4	S	58679	19700101	20991231	
2110247		Procedure	CPT4	CPT4		58700	19700101	20991231	
2110248		Procedure	CPT4	CPT4		58720	19700101	20991231	
2110249		Procedure	CPT4	CPT4		58740	19700101	20991231	
2110250		Procedure	CPT4	CPT4		58750	19700101	20991231	
2110251		Procedure	CPT4	CPT4		58752	19700101	20991231	
2110252		Procedure	CPT4	CPT4		58760	19700101	20991231	
2110253		Procedure	CPT4	CPT4		58770	19700101	20991231	
2110254		Procedure	CPT4	CPT4	S	58800	19700101	20991231	
2110255		Procedure	CPT4	CPT4	S	58805	19700101	20991231	
2110256		Procedure	CPT4	CPT4	S	58820	19700101	20991231	
2110257		Procedure	CPT4	CPT4		58822	19700101	20991231	
2110258		Procedure	CPT4	CPT4	S	58823	19700101	20140415	
2110259		Procedure	CPT4	CPT4		58825	19700101	20991231	
2110260		Procedure	CPT4	CPT4		58900	19700101	20991231	
2110261		Procedure	CPT4	CPT4	S	58920	19700101	20991231	
2110262		Procedure	CPT4	CPT4		58925	19700101	20991231	
2110263		Procedure	CPT4	CPT4		58940	19700101	20991231	
2110264		Procedure	CPT4	CPT4	S	58943	19700101	20991231	
2110265		Procedure	CPT4	CPT4	S	58950	19700101	20991231	
2110266		Procedure	CPT4	CPT4	S	58951	19700101	20991231	
2110267		Procedure	CPT4	CPT4	S	58952	19700101	20991231	
2110268		Procedure	CPT4	CPT4	S	58953	19700101	20991231	
2110269		Procedure	CPT4	CPT4	S	58954	19700101	20991231	
2110270		Procedure	CPT4	CPT4	S	58956	20050119	20991231	
2110271		Procedure	CPT4	CPT4	S	58957	20070703	20991231	
2110272		Procedure	CPT4	CPT4	S	58958	20070703	20991231	
2110273		Procedure	CPT4	CPT4	S	58960	19700101	20991231	
2110274		Procedure	CPT4	CPT4		58970	19700101	20991231	
2110275		Procedure	CPT4	CPT4	S	58974	19700101	20991231	
2110276		Procedure	CPT4	CPT4	S	58976	19700101	20991231	
2110277		Procedure	CPT4	CPT4	S	58999	19700101	20991231	
42739588		Observation	CPT4	CPT4 Modifier	S	59	19700101	20991231	
2110279		Procedure	CPT4	CPT4		59000	19700101	20991231	
2110280		Procedure	CPT4	CPT4		59001	19700101	20991231	
2110281		Procedure	CPT4	CPT4		59012	19700101	20991231	
2110282		Procedure	CPT4	CPT4		59015	19700101	20991231	
2110283		Procedure	CPT4	CPT4		59020	19700101	20991231	
2110284		Procedure	CPT4	CPT4		59025	19700101	20991231	
